GEOID,NAME,stb_priority_score,stb_priority_rank,urgency_score,urgency_rank,density_percentile,time_percentile,population_percentile
42101020000,200,46.274509803921575,249.0,13.936947327950787,232.0,98.0392156862745,14.215686274509803,6.862745098039216
42101020200,202,50.0,216.0,11.463139177239523,273.0,80.63725490196079,14.215686274509803,60.29411764705882
42101020300,203,48.774509803921575,228.0,13.745314302191463,236.0,96.69117647058823,14.215686274509803,22.058823529411764
42101020400,204,53.72549019607844,180.0,13.274942329873127,244.0,93.38235294117648,14.215686274509803,53.431372549019606
42101021400,214,49.55882352941177,220.0,18.96461096693579,188.0,24.142156862745097,78.55392156862744,42.40196078431372
42101021500,215,57.74509803921569,136.0,24.416690695886196,147.0,26.96078431372549,90.56372549019608,53.67647058823529
42101020900,209,44.16666666666667,267.0,9.626706074586696,303.0,12.254901960784313,78.55392156862744,39.21568627450981
42101021000,210,59.46078431372549,120.0,24.259299307958475,149.0,30.88235294117647,78.55392156862744,78.43137254901961
42101021100,211,46.470588235294116,246.0,20.697418060361397,177.0,26.348039215686274,78.55392156862744,22.54901960784314
42101021200,212,43.088235294117645,280.0,10.974444925028834,282.0,13.970588235294118,78.55392156862744,30.392156862745097
42101016200,162,39.16666666666667,323.0,10.592079969242599,287.0,74.50980392156863,14.215686274509803,18.38235294117647
42101015600,156,45.68627450980392,254.0,29.750276336024605,117.0,60.5392156862745,49.1421568627451,9.068627450980392
42101015700,157,41.470588235294116,299.0,21.861033016147633,168.0,44.48529411764706,49.1421568627451,20.098039215686274
42101015800,158,39.4607843137255,318.0,1.3851343233371782,401.0,2.8186274509803924,49.1421568627451,93.38235294117648
42101016100,161,58.774509803921575,128.0,26.49822183775471,136.0,53.92156862745098,49.1421568627451,87.74509803921569
42101039001,390.01,52.20588235294118,193.0,26.25732891195694,139.0,53.431372549019606,49.1421568627451,55.88235294117647
42101016300,163,43.62745098039216,276.0,11.776720492118416,268.0,82.84313725490196,14.215686274509803,24.019607843137255
42101016400,164,54.21568627450981,170.0,13.309784698193003,242.0,93.62745098039215,14.215686274509803,55.392156862745104
42101016500,165,49.068627450980394,225.0,13.431732987312571,240.0,94.48529411764706,14.215686274509803,27.941176470588236
42101016600,166,44.068627450980394,269.0,12.473567858515956,257.0,87.74509803921569,14.215686274509803,16.42156862745098
42101016002,160.02,48.62745098039216,230.0,19.994112841214918,180.0,40.68627450980392,49.1421568627451,63.48039215686274
42101016001,160.01,41.93627450980392,296.0,21.68036332179931,170.0,44.11764705882353,49.1421568627451,23.161764705882355
42101039002,390.02,55.34313725490197,161.0,27.040230920799694,133.0,55.024509803921575,49.1421568627451,68.38235294117648
42101018801,188.01,65.49019607843137,59.0,44.56519127258746,31.0,90.68627450980392,49.1421568627451,47.794117647058826
42101004104,41.04,53.6764705882353,182.0,30.5934015763168,114.0,62.254901960784316,49.1421568627451,45.588235294117645
42101004103,41.03,64.90196078431373,64.0,37.09751057285659,75.0,75.49019607843137,49.1421568627451,75.24509803921569
42101980001,9800.01,33.77450980392157,358.0,16.802281574394463,204.0,34.19117647058824,49.1421568627451,2.2058823529411766
42101980702,9807.02,39.166666666666664,324.0,14.343792051134177,221.0,18.259803921568626,78.55392156862744,2.2058823529411766
42101989200,9892,32.99019607843137,363.0,2.2141423971549403,394.0,2.8186274509803924,78.55392156862744,2.2058823529411766
42101000102,1.02,17.058823529411768,402.0,1.9860149942329872,400.0,13.970588235294118,14.215686274509803,28.921568627450984
42101036901,369.01,19.85294117647059,399.0,4.7211409073433295,369.0,33.21078431372549,14.215686274509803,4.411764705882353
42101001204,12.04,28.333333333333336,379.0,5.644463667820069,362.0,39.705882352941174,14.215686274509803,33.82352941176471
42101036902,369.02,31.813725490196077,370.0,2.961601307189543,381.0,20.833333333333336,14.215686274509803,88.97058823529412
42101012502,125.02,39.36274509803922,320.0,12.64687860438293,254.0,25.735294117647058,49.1421568627451,47.05882352941176
42101020702,207.02,29.80392156862745,376.0,8.973261485966935,311.0,18.259803921568626,49.1421568627451,14.215686274509803
42101013702,137.02,63.97058823529412,70.0,40.04844891387928,57.0,81.49509803921569,49.1421568627451,58.57843137254902
42101020701,207.01,44.950980392156865,261.0,15.959156334102268,209.0,32.47549019607843,49.1421568627451,61.51960784313726
42101018802,188.02,70.7843137254902,22.0,47.937692233756245,14.0,97.54901960784314,49.1421568627451,60.5392156862745
42101014201,142.01,42.13235294117647,294.0,18.368085592079968,190.0,37.377450980392155,49.1421568627451,37.622549019607845
42101980901,9809.01,37.45098039215686,335.0,10.974444925028834,282.0,13.970588235294118,78.55392156862744,2.2058823529411766
42101014202,142.02,40.34313725490196,310.0,21.017907775855438,173.0,42.76960784313725,49.1421568627451,17.892156862745097
42101000101,1.01,23.03921568627451,390.0,5.313461168781238,365.0,37.377450980392155,14.215686274509803,12.009803921568627
42101980002,9800.02,26.862745098039216,382.0,8.310805940023068,326.0,16.911764705882355,49.1421568627451,2.2058823529411766
42101000404,4.04,25.3921568627451,385.0,4.616613802383699,370.0,32.47549019607843,14.215686274509803,33.57843137254902
42101000805,8.05,11.372549019607844,406.0,0.4006872356785852,404.0,2.8186274509803924,14.215686274509803,22.794117647058822
42101012501,125.01,21.029411764705884,396.0,4.320453671664744,373.0,30.392156862745097,14.215686274509803,15.931372549019606
42101000403,4.03,36.27450980392157,344.0,10.435289311803151,293.0,73.40686274509804,14.215686274509803,6.127450980392156
42101000701,7.01,31.323529411764707,371.0,8.37958958093041,325.0,58.94607843137255,14.215686274509803,10.294117647058822
42101000806,8.06,35.44117647058824,346.0,9.337754709727028,307.0,65.68627450980392,14.215686274509803,17.401960784313726
42101989300,9893,22.647058823529413,391.0,5.696727220299884,361.0,40.07352941176471,14.215686274509803,4.6568627450980395
42101030501,305.01,45.68627450980392,254.0,8.937067474048442,312.0,62.86764705882353,14.215686274509803,74.26470588235294
42101016901,169.01,65.0,63.0,46.13099529027297,24.0,93.87254901960785,49.1421568627451,38.970588235294116
42101017000,170,45.490196078431374,257.0,23.90862288542868,151.0,48.65196078431372,49.1421568627451,31.862745098039213
42101017100,171,37.59803921568628,333.0,8.780276816608996,313.0,61.76470588235294,14.215686274509803,36.029411764705884
42101017202,172.02,57.818627450980394,134.0,13.971789696270664,231.0,98.2843137254902,14.215686274509803,64.09313725490196
42101027401,274.01,44.01960784313725,274.0,11.079873125720876,280.0,77.94117647058823,14.215686274509803,35.78431372549019
42101020101,201.01,47.54901960784314,237.0,12.369040753556323,258.0,87.00980392156863,14.215686274509803,35.294117647058826
42101028901,289.01,58.72549019607843,129.0,34.447688389081115,94.0,70.09803921568627,49.1421568627451,55.14705882352941
42101016702,167.02,49.26470588235295,221.0,13.902104959630911,233.0,97.79411764705883,14.215686274509803,22.30392156862745
42101021700,217,57.59803921568627,137.0,9.76667627835448,299.0,10.784313725490197,90.56372549019608,85.29411764705883
42101021900,219,44.068627450980394,269.0,8.68295847750865,315.0,8.946078431372548,97.05882352941177,8.333333333333332
42101022000,220,41.568627450980394,298.0,2.7357266435986163,384.0,2.8186274509803924,97.05882352941177,8.088235294117647
42101023700,237,60.19607843137255,106.0,28.10998173779315,126.0,35.78431372549019,78.55392156862744,72.30392156862744
42101023900,239,39.55882352941176,316.0,10.974444925028834,282.0,13.970588235294118,78.55392156862744,12.745098039215685
42101024000,240,52.254901960784316,191.0,26.618668300653596,135.0,54.166666666666664,49.1421568627451,54.65686274509803
42101024100,241,44.656862745098046,263.0,28.786704632833526,121.0,58.57843137254902,49.1421568627451,7.8431372549019605
42101024600,246,49.21568627450981,224.0,31.075187427912343,112.0,63.23529411764706,49.1421568627451,21.323529411764707
42101008802,88.02,40.58823529411765,308.0,6.132256824298347,354.0,43.13725490196079,14.215686274509803,88.23529411764706
42101021600,216,42.450980392156865,291.0,6.104172673971549,355.0,6.740196078431373,90.56372549019608,17.647058823529413
42101023100,231,34.31372549019608,355.0,2.2141423971549403,394.0,2.8186274509803924,78.55392156862744,8.823529411764707
42101023500,235,40.73529411764706,307.0,15.402729719338716,212.0,19.607843137254903,78.55392156862744,7.352941176470589
42101023600,236,36.61764705882353,343.0,2.2141423971549403,394.0,2.8186274509803924,78.55392156862744,20.34313725490196
42101014900,149,70.53921568627452,24.0,47.21501345636294,17.0,96.07843137254902,49.1421568627451,62.254901960784316
42101014700,147,63.57843137254902,73.0,44.44474480968858,32.0,90.44117647058823,49.1421568627451,38.72549019607843
42101014800,148,57.45098039215686,142.0,45.046977124183,28.0,91.66666666666666,49.1421568627451,5.637254901960785
42101024200,242,66.27450980392157,54.0,40.83135092272203,52.0,83.08823529411765,49.1421568627451,66.91176470588235
42101024300,243,51.86274509803921,200.0,24.992641051518646,144.0,50.857843137254896,49.1421568627451,59.31372549019608
42101024500,245,65.3921568627451,60.0,38.18152873894656,64.0,77.69607843137256,49.1421568627451,73.2843137254902
42101017300,173,41.029411764705884,303.0,11.585087466359093,271.0,81.49509803921569,14.215686274509803,13.725490196078432
42101017400,174,47.59803921568627,236.0,13.483996539792386,239.0,94.85294117647058,14.215686274509803,19.852941176470587
